time,x1,x2,x3,x4,x5,x6
13.850,0.80267772,0.8126639,0.800267507,0.8001094780000001,0.8000208649,0.8002645540000001
13.900,0.80468678,0.8147456000000001,0.8004105260000001,0.8001094780000001,0.8000670871000001,0.800313833
13.950,0.8064998200000001,0.8164884,0.80031518,0.8000616485,0.8000208649,0.800215274
14.000,0.80850887,0.8182311,0.8004581980000001,0.8000616485,0.8000670871000001,0.8003631130000001
14.050,0.8104199000000001,0.8194898,0.8003628530000001,0.8000138195000001,0.8000208649,0.800313833
14.100,0.811988,0.8206032000000001,0.8003628530000001,0.8001094780000001,0.8000208649,0.800412392
14.150,0.813605,0.8214262,0.800267507,0.8000138195000001,0.8000208649,0.800313833
14.200,0.815516,0.8219103000000001,0.8003628530000001,0.8000616485,0.8000208649,0.800412392
14.250,0.8168881,0.8217651,0.800267507,0.8000138195000001,0.7999284204,0.8003631130000001
14.300,0.8182111000000001,0.8214746,0.8003628530000001,0.8001094780000001,0.8000208649,0.8003631130000001
14.350,0.8192401,0.8207485,0.8003628530000001,0.8000138195000001,0.7999746426000001,0.800313833
14.400,0.8203672000000001,0.8194898,0.8004105260000001,0.8000616485,0.8000208649,0.8003631130000001
14.450,0.8210532,0.8178438,0.80031518,0.7999659904,0.7999746426000001,0.8002645540000001
14.500,0.8212982000000001,0.815859,0.8004105260000001,0.8000138195000001,0.8000670871000001,0.800313833
14.550,0.8212002,0.8134385000000001,0.80031518,0.7999659904,0.7999746426000001,0.800165994
14.600,0.8209552,0.8110664000000001,0.8004581980000001,0.8001094780000001,0.8000670871000001,0.800313833
14.650,0.8199262,0.80821021,0.8004105260000001,0.7999659904,0.7999746426000001,0.8002645540000001
14.700,0.8189461,0.80545082,0.800553544,0.8000138195000001,0.800113309,0.8003631130000001
14.750,0.8176721,0.80225574,0.8004581980000001,0.7999181613,0.8000208649,0.8002645540000001
14.800,0.8161041,0.7992543080000001,0.800553544,0.8000616485,0.800113309,0.800313833
14.850,0.8143400000000001,0.79605923,0.800505871,0.7999659904,0.8000670871000001,0.8002645540000001
14.900,0.812674,0.79320303,0.8006488900000001,0.8000138195000001,0.800159532,0.800412392
14.950,0.8108609,0.79034682,0.800553544,0.7999659904,0.8000208649,0.8002645540000001
15.000,0.80870487,0.7878295000000001,0.8006965620000001,0.8000138195000001,0.800113309,0.800313833
15.050,0.8064998200000001,0.7856026,0.8006488900000001,0.7999659904,0.8000208649,0.800215274
15.100,0.8044417700000001,0.7836178,0.800744235,0.8000616485,0.800113309,0.800313833
15.150,0.8018937100000001,0.7817782000000001,0.8006488900000001,0.8000138195000001,0.8000208649,0.800116715
15.200,0.799835654,0.7803743000000001,0.800791908,0.8000616485,0.800113309,0.8002645540000001
15.250,0.7976306000000001,0.7790672000000001,0.8006965620000001,0.7999181613,0.8000670871000001,0.800165994
15.300,0.7954745400000001,0.7781474,0.8008395810000001,0.8000616485,0.800113309,0.8002645540000001
15.350,0.7932204900000001,0.7774213000000001,0.8008395810000001,0.7999181613,0.800113309,0.800165994
15.400,0.79170145,0.7773245000000001,0.800934926,0.8001094780000001,0.800113309,0.8002645540000001
15.450,0.7898394000000001,0.7774213000000001,0.8008395810000001,0.7999659904,0.8000670871000001,0.800215274
15.500,0.7881244000000001,0.7779538,0.800934926,0.8000616485,0.800113309,0.8002645540000001
15.550,0.7863603,0.7785831000000001,0.8008872530000001,0.7999181613,0.8000670871000001,0.800215274
15.600,0.7849393,0.7794545,0.800982599,0.8000138195000001,0.800113309,0.800313833
15.650,0.7834202,0.7806164,0.800982599,0.7999659904,0.8000670871000001,0.8002645540000001
15.700,0.7824892,0.7822139,0.8011256200000001,0.8000616485,0.8000670871000001,0.8002645540000001
15.750,0.7817052,0.783763,0.80103027,0.7999181613,0.8000208649,0.800215274
15.800,0.7813132,0.7856510000000001,0.8010779400000001,0.8000616485,0.800113309,0.8002645540000001
15.850,0.7808722,0.7874422000000001,0.800982599,0.7999181613,0.7999746426000001,0.800165994
15.900,0.7808232,0.789427,0.8010779400000001,0.8000616485,0.800113309,0.8003631130000001
15.950,0.7811172000000001,0.79126662,0.8008872530000001,0.7999659904,0.7999746426000001,0.800215274
16.000,0.7818032,0.79339667,0.80103027,0.8000616485,0.8000670871000001,0.8003631130000001
16.050,0.7821952000000001,0.79552672,0.8008872530000001,0.7999659904,0.7999746426000001,0.8002645540000001
16.100,0.7826852000000001,0.797802,0.8008872530000001,0.8000138195000001,0.800159532,0.800313833
16.150,0.7832732,0.7998352310000001,0.8006965620000001,0.7999659904,0.8000208649,0.8002645540000001
16.200,0.7842533,0.80191687,0.800744235,0.8000616485,0.800113309,0.8002645540000001
16.250,0.7852333,0.80380487,0.8004581980000001,0.7999181613,0.7999746426000001,0.800165994
16.300,0.7865073,0.80564446,0.8004105260000001,0.8000138195000001,0.800113309,0.8003631130000001
16.350,0.7880754000000001,0.80719359,0.8001721620000001,0.7999659904,0.7999746426000001,0.800215274
16.400,0.7898394000000001,0.80893636,0.8001721620000001,0.8000616485,0.800159532,0.8003631130000001
16.450,0.7916524500000001,0.8104371,0.799838452,0.7999659904,0.8000208649,0.800215274
16.500,0.7933674900000001,0.812083,0.79979078,0.8000616485,0.8000670871000001,0.800313833
16.550,0.7950335300000001,0.8132449,0.799409397,0.7999181613,0.8000208649,0.8002645540000001
16.600,0.79728759,0.8145519,0.79945707,0.8000616485,0.800113309,0.8003631130000001
16.650,0.7995416470000001,0.8154233000000001,0.7990756880000001,0.7999181613,0.7999746426000001,0.800215274
16.700,0.8017467,0.8166336000000001,0.79893267,0.8000616485,0.800113309,0.8002645540000001
16.750,0.8036087500000001,0.8175534000000001,0.79855129,0.7999181613,0.8000208649,0.800215274
16.800,0.8058138,0.8183764,0.79840827,0.8000616485,0.800113309,0.800313833
16.850,0.8079208600000001,0.8188605,0.79797921,0.7999181613,0.8000670871000001,0.800165994
16.900,0.8101259000000001,0.8194414000000001,0.7977408500000001,0.8000616485,0.800113309,0.8002645540000001
16.950,0.8119390000000001,0.8194898,0.7973118,0.7999659904,0.8000208649,0.8000674351
17.000,0.8139970000000001,0.8195866,0.7970734300000001,0.8000138195000001,0.800113309,0.8002645540000001
17.050,0.8158591000000001,0.8192477,0.7966920500000001,0.7999181613,0.8000208649,0.800165994
17.100,0.8175251,0.8187152000000001,0.79650136,0.8000138195000001,0.800113309,0.8002645540000001
17.150,0.8187011000000001,0.817747,0.7960723000000001,0.7999659904,0.7999746426000001,0.800165994
17.200,0.8198772000000001,0.8169241,0.79588161,0.8000616485,0.800113309,0.8002645540000001
17.250,0.8202692,0.815617,0.7955479000000001,0.7999181613,0.8000208649,0.800165994
17.300,0.8206612000000001,0.8141163,0.7954048800000001,0.8001094780000001,0.800113309,0.800313833
17.350,0.8207102000000001,0.8122283,0.79507117,0.7999659904,0.8000208649,0.800165994
17.400,0.8206612000000001,0.8102918,0.79507117,0.8001094780000001,0.800113309,0.8002645540000001
17.450,0.8203182,0.80787133,0.79478514,0.8000616485,0.8000208649,0.800165994
17.500,0.8198772000000001,0.80559605,0.79488048,0.8001573070000001,0.800159532,0.8002645540000001
17.550,0.8190441,0.80288508,0.7946897900000001,0.8000616485,0.8000208649,0.800165994
17.600,0.8180151,0.800367744,0.7948328100000001,0.8001573070000001,0.800159532,0.8002645540000001
17.650,0.8167411,0.79755995,0.7948328100000001,0.8000616485,0.8000208649,0.800116715
17.700,0.8152710000000001,0.79518785,0.79521419,0.8001573070000001,0.800113309,0.800313833
17.750,0.8129190000000001,0.79271892,0.7954048800000001,0.8000616485,0.8000670871000001,0.800116715
17.800,0.8108609,0.79068569,0.7959292800000001,0.8001094780000001,0.800159532,0.8002645540000001
17.850,0.8086068700000001,0.7886525000000001,0.79626299,0.8000138195000001,0.8000208649,0.800116715
17.900,0.80654882,0.7870065,0.7969780900000001,0.8001573070000001,0.800113309,0.8002645540000001
17.950,0.8044417700000001,0.7852153000000001,0.79755016,0.8000616485,0.7999746426000001,0.800116715
18.000,0.80267772,0.7838598,0.79855129,0.8001094780000001,0.8000670871000001,0.8002645540000001
18.050,0.80047267,0.7825528,0.799361725,0.8000616485,0.8000208649,0.800165994
18.100,0.79831662,0.781633,0.800553544,0.8002051360000001,0.8000670871000001,0.8002645540000001
18.150,0.7959155600000001,0.78081,0.80160235,0.8000616485,0.7999746426000001,0.800215274
18.200,0.7938085,0.7805679000000001,0.80298486,0.8001573070000001,0.800113309,0.8002645540000001
18.250,0.79170145,0.7802775000000001,0.8040336600000001,0.8000616485,0.7999746426000001,0.800165994
18.300,0.7899864000000001,0.7805195,0.8054161700000001,0.8002051360000001,0.800113309,0.8002645540000001
18.350,0.7880754000000001,0.78081,0.80679868,0.8000138195000001,0.7999284204,0.800116715
18.400,0.7866543,0.7813909,0.8085625700000001,0.8001094780000001,0.8000208649,0.8002645540000001
18.450,0.7852823,0.7818750000000001,0.8100881000000001,0.8000616485,0.7999284204,0.800215274
18.500,0.7843023,0.7827464000000001,0.8118043,0.8002051360000001,0.800113309,0.8002645540000001
18.550,0.7831262,0.7833757,0.8130915000000001,0.8001094780000001,0.7999746426000001,0.800165994
18.600,0.7822442000000001,0.7843924,0.8145693,0.8002529650000001,0.800113309,0.800313833
18.650,0.7813622,0.7853606000000001,0.8157135000000001,0.8001094780000001,0.7999746426000001,0.800215274
18.700,0.7813132,0.7867161,0.8170007,0.8002529650000001,0.8000208649,0.8002645540000001
18.750,0.7812642000000001,0.7879263000000001,0.8177157,0.8001094780000001,0.8000208649,0.800165994
18.800,0.7815092,0.7894754,0.8184785,0.8003486230000001,0.800113309,0.8002645540000001
18.850,0.7815092,0.79087933,0.8186692000000001,0.8003486230000001,0.7999746426000001,0.800165994
18.900,0.7818032,0.7926221,0.8189076000000001,0.8003964520000001,0.8000670871000001,0.800313833
18.950,0.7822442000000001,0.79436487,0.8185739000000001,0.8002529650000001,0.8000208649,0.800116715
19.000,0.7831262,0.79644651,0.8182878,0.8003486230000001,0.800113309,0.8002645540000001
19.050,0.7838123,0.7982861,0.8174774,0.8003007940000001,0.8000208649,0.800165994
19.100,0.7849393,0.800464564,0.8166669000000001,0.8004921100000001,0.8000670871000001,0.800313833
19.150,0.7862623000000001,0.8024978,0.8152844,0.8003486230000001,0.8000208649,0.800165994
19.200,0.7882714000000001,0.80491831,0.8139019000000001,0.8005399390000001,0.800113309,0.8002645540000001
19.250,0.7897904,0.80714518,0.8120904,0.8004442810000001,0.7999746426000001,0.800165994
19.300,0.7916034500000001,0.80966251,0.8104695000000001,0.8005877680000001,0.800113309,0.8003631130000001
19.350,0.7931714900000001,0.8117442,0.8084195500000001,0.8004921100000001,0.7999284204,0.800215274
19.400,0.7952785400000001,0.8140678,0.8064649700000001,0.8005877680000001,0.800113309,0.800313833
19.450,0.79714059,0.8159558,0.80417667,0.8004442810000001,0.7999746426000001,0.800165994
19.500,0.799345642,0.8178923,0.80222209,0.8006355970000001,0.800113309,0.800313833
19.550,0.80135469,0.8191993000000001,0.7999814707,0.8005399390000001,0.7999746426000001,0.800165994
19.600,0.8036577500000001,0.8206032000000001,0.79802689,0.8006834260000001,0.800113309,0.8002645540000001
19.650,0.8057648000000001,0.8212326000000001,0.79588161,0.8005399390000001,0.7999746426000001,0.800165994
19.700,0.8078718500000001,0.8216683,0.7939747,0.8006834260000001,0.800113309,0.800313833
19.750,0.80929289,0.8214746,0.7919247700000001,0.8005399390000001,0.7999284204,0.800165994
19.800,0.8113509000000001,0.8213294,0.79011321,0.8006834260000001,0.8000670871000001,0.8002645540000001
19.850,0.813752,0.8205548,0.788111,0.8005399390000001,0.7999284204,0.800215274
19.900,0.8161531000000001,0.8197803,0.7864424000000001,0.8005877680000001,0.8000208649,0.800313833
19.950,0.8176231,0.81857,0.7846785000000001,0.8004921100000001,0.7999746426000001,0.800165994
20.000,0.8187011000000001,0.8172629,0.7832007000000001,0.8004921100000001,0.8000670871000001,0.800313833
20.050,0.8194361,0.8155202,0.7815798,0.8003964520000001,0.7999284204,0.800165994
20.100,0.8197792,0.8137774000000001,0.7804356,0.8004442810000001,0.8000208649,0.8003631130000001
20.150,0.8199752,0.8116957,0.7791008,0.8002529650000001,0.7999284204,0.800165994
20.200,0.8208082000000001,0.80990457,0.7781950000000001,0.8003007940000001,0.8000208649,0.800313833
20.250,0.8210532,0.80787133,0.7772892,0.8000138195000001,0.7999284204,0.800215274
20.300,0.8209552,0.80588651,0.7768125,0.8000616485,0.8000670871000001,0.800313833
20.350,0.8197302000000001,0.80356282,0.7764311,0.799774674,0.7999284204,0.800215274
20.400,0.8187011000000001,0.80162641,0.7764788,0.799822503,0.800113309,0.8003631130000001
20.450,0.8178681000000001,0.799447949,0.7764311,0.7994877,0.7999284204,0.800215274
20.500,0.8169371000000001,0.79770518,0.7768602,0.7994877,0.800113309,0.8003631130000001
20.550,0.815222,0.79576877,0.7773846000000001,0.799248554,0.7999746426000001,0.800165994
20.600,0.8137030000000001,0.79407441,0.7785764000000001,0.7991528960000001,0.800159532,0.800313833
20.650,0.8110079,0.79223482,0.7799112,0.79881809,0.7999746426000001,0.800165994
20.700,0.80880288,0.7907341,0.7818181000000001,0.7987224300000001,0.800159532,0.800313833
20.750,0.8066468200000001,0.7888461,0.7839634000000001,0.7983398,0.8000208649,0.800116715
20.800,0.80468678,0.7873454000000001,0.7867284,0.79824414,0.800205754,0.800313833
20.850,0.80277573,0.7856026,0.7897795000000001,0.79786151,0.8000670871000001,0.800215274
20.900,0.8010606800000001,0.7843924,0.79354565,0.7978136800000001,0.8002519760000001,0.8002645540000001
20.950,0.79865962,0.7830853000000001,0.7972164500000001,0.79743105,0.8000670871000001,0.800116715
21.000,0.79650357,0.7824075,0.80160235,0.79728756,0.800205754,0.800313833
21.050,0.7941025100000001,0.7815846000000001,0.8059405700000001,0.7968571000000001,0.8000670871000001,0.800116715
21.100,0.7920444600000001,0.7812941,0.8108509,0.79680927,0.800205754,0.8002645540000001
21.150,0.7897414,0.78081,0.8152844,0.79633098,0.8000670871000001,0.8000674351
21.200,0.7880264,0.7807616000000001,0.819432,0.79628315,0.800205754,0.8002645540000001
21.250,0.7865563000000001,0.7806164,0.8226737000000001,0.79590052,0.800113309,0.800165994
21.300,0.7855763,0.7809552000000001,0.8261538,0.79585269,0.800205754,0.8002645540000001
21.350,0.7842533,0.7811489,0.8284421000000001,0.79542223,0.800113309,0.8000674351
21.400,0.7832242,0.7819718,0.8303014000000001,0.7954700600000001,0.8002519760000001,0.800313833
21.450,0.7821952000000001,0.7827948,0.8309211000000001,0.79513526,0.800113309,0.800116715
21.500,0.7818522,0.7841019,0.8310164,0.79518308,0.8003444200000001,0.800313833
21.550,0.7813132,0.7851669,0.8298723,0.79489611,0.800113309,0.800116715
21.600,0.7811172000000001,0.7869097,0.8284421000000001,0.7950396000000001,0.8003444200000001,0.800313833
21.650,0.7808722,0.7885072000000001,0.8261062,0.79489611,0.800159532,0.8000674351
21.700,0.7813132,0.79068569,0.8236748,0.79513526,0.8003906430000001,0.8002645540000001
21.750,0.7816072000000001,0.79242846,0.8205284,0.79513526,0.800205754,0.8000674351
21.800,0.7825382000000001,0.79465533,0.8177634,0.79556572,0.800436865,0.800313833
21.850,0.7829792000000001,0.79654333,0.8146647,0.7957092,0.8002519760000001,0.8000674351
21.900,0.7842533,0.79891544,0.8122334,0.79637881,0.800436865,0.800313833
21.950,0.7850863,0.80114231,0.80942068,0.79680927,0.800298198,0.8000674351
22.000,0.7865073,0.80370805,0.80713239,0.79786151,0.800436865,0.800313833
22.050,0.7876343,0.80569287,0.8046534000000001,0.79857895,0.8003444200000001,0.8000674351
22.100,0.7893004,0.80811339,0.80279416,0.8000616485,0.8005293090000001,0.800313833
22.150,0.79091743,0.8100982,0.8006012170000001,0.8013052,0.8003444200000001,0.8000674351
22.200,0.79326949,0.8123735000000001,0.7989803400000001,0.80312271,0.8005755320000001,0.800313833
22.250,0.7952785400000001,0.8142131,0.7971211,0.80455758,0.8003906430000001,0.800116715
22.300,0.7975326,0.8162463000000001,0.79573859,0.8068533800000001,0.8005293090000001,0.800313833
22.350,0.799198638,0.8175534000000001,0.7940700500000001,0.80910134,0.8003444200000001,0.800165994
22.400,0.80120769,0.8189573,0.79283055,0.8118754,0.800483087,0.800412392
22.450,0.80311874,0.8196834000000001,0.7913050300000001,0.8142669,0.8002519760000001,0.800116715
22.500,0.80547079,0.8207001,0.7902562200000001,0.8168975,0.800483087,0.8003631130000001
22.550,0.8075288500000001,0.8208937000000001,0.7889691000000001,0.8188106,0.800298198,0.800116715
22.600,0.8098809100000001,0.8211357,0.7881586,0.8206760000000001,0.800483087,0.800313833
22.650,0.8115469000000001,0.8207001,0.7870145000000001,0.8214891000000001,0.800113309,0.800116715
22.700,0.8135560000000001,0.8205548,0.7864424000000001,0.8222065000000001,0.8003444200000001,0.800313833
22.750,0.815369,0.8197318,0.7853459,0.8217282,0.8000670871000001,0.8000181555
22.800,0.8172311000000001,0.8190541,0.7847739,0.8211064,0.8002519760000001,0.800313833
22.850,0.8183091,0.8176018,0.7837251000000001,0.8195759,0.7999746426000001,0.8000674351
22.900,0.8195831,0.8163915,0.7832483,0.818141,0.800113309,0.800313833
22.950,0.8201222,0.8144551000000001,0.7823425,0.8160844,0.7997897540000001,0.8000674351
23.000,0.8209062,0.8126639,0.7821042,0.8144104000000001,0.799882198,0.800313833
23.050,0.8208082000000001,0.8103403,0.7814368,0.8123059,0.799604865,0.8000674351
23.100,0.8209552,0.80850067,0.7812937000000001,0.8109667,0.7996510870000001,0.800313833
23.150,0.8206122,0.80608015,0.7806740000000001,0.8093404900000001,0.799373754,0.800116715
23.200,0.8205142000000001,0.80409533,0.7807217000000001,0.80819259,0.799419976,0.800313833
23.250,0.8189951000000001,0.80186846,0.7804356,0.80675772,0.79909642,0.8000674351
23.300,0.8179661,0.8000288719,0.7809124000000001,0.80594462,0.7991888650000001,0.8003631130000001
23.350,0.8168881,0.79775359,0.7811984000000001,0.8047489000000001,0.7988190900000001,0.800116715
23.400,0.8158591000000001,0.79596241,0.7821519,0.80403146,0.7988190900000001,0.8003631130000001
23.450,0.813801,0.79383236,0.7826763,0.80293139,0.7984955300000001,0.8000674351
23.500,0.812037,0.79223482,0.7838681000000001,0.80230961,0.7985879800000001,0.800313833
23.550,0.80914589,0.79020159,0.7850122,0.80120955,0.79817198,0.800116715
23.600,0.8070388300000001,0.7887009,0.7871575000000001,0.8004921100000001,0.7982644200000001,0.8003631130000001
23.650,0.8049317800000001,0.7867645000000001,0.7892551000000001,0.799296384,0.7978022,0.800165994
23.700,0.8032167400000001,0.7856026,0.7919247700000001,0.7984832900000001,0.7979408600000001,0.800412392
23.750,0.800766677,0.7841503000000001,0.7940700500000001,0.7970962500000001,0.79752486,0.800116715
23.800,0.7990026330000001,0.7834242,0.79726412,0.7962353200000001,0.79761731,0.800412392
23.850,0.7969935800000001,0.7824075,0.8004105260000001,0.79489611,0.79729375,0.800215274
23.900,0.7950335300000001,0.7820687000000001,0.80436737,0.79413084,0.79743242,0.8004616720000001
23.950,0.79224046,0.7811973000000001,0.8078474800000001,0.79283946,0.79706264,0.800165994
24.000,0.79013341,0.7809068,0.8118043,0.7920263700000001,0.79724753,0.800510952
24.050,0.7880264,0.7802775000000001,0.8151414,0.7907349800000001,0.79687775,0.800215274
24.100,0.7868013,0.7803743000000001,0.8189552,0.7899219000000001,0.79706264,0.800510952
24.150,0.7851353000000001,0.7803743000000001,0.8220063000000001,0.7886305,0.79687775,0.8002645540000001
24.200,0.7843513000000001,0.7812457,0.8250573,0.7879131,0.7971550900000001,0.800609511
24.250,0.7833712,0.7817782000000001,0.8268689,0.7867173000000001,0.7970164200000001,0.8002645540000001
24.300,0.7830772,0.7830369,0.8285851000000001,0.7860956,0.7973862,0.8005602310000001
24.350,0.7822442000000001,0.7838114,0.8288712,0.7848998,0.7973862,0.8002645540000001
24.400,0.7817542000000001,0.7853606000000001,0.8289665,0.7843259,0.7978946400000001,0.8005602310000001
24.450,0.7808722,0.7865708,0.82787,0.7832258000000001,0.79803331,0.800313833
24.500,0.7810192,0.7886041,0.8267259,0.7828432000000001,0.79872664,0.8005602310000001
24.550,0.7810192,0.79025,0.8245806,0.7819344,0.799050198,0.800313833
24.600,0.7818522,0.79252528,0.8226260000000001,0.7816475,0.7999746426000001,0.8005602310000001
24.650,0.7822932,0.79417123,0.8197657,0.7808344,0.800483087,0.800313833
